order_id,order_date,region,product,channel,quantity,unit_price,amount
1848,2026-02-28,EMEA,Doohickey,Partner,2,9.50,19.00
1849,2026-02-09,APAC,Gadget,Retail,1,49.00,49.00
1850,2026-01-12,NA,Doohickey,Retail,10,9.50,95.00
1851,2026-02-28,APAC,Doohickey,Partner,10,9.50,95.00
1852,2026-01-20,APAC,Gizmo,Online,4,99.00,396.00
1853,2026-01-26,APAC,Gizmo,Retail,5,99.00,495.00
1854,2026-01-24,NA,Gizmo,Retail,4,99.00,396.00
1855,2026-02-13,NA,Doohickey,Retail,10,9.50,95.00
1856,2026-01-21,EMEA,Gadget,Online,9,49.00,441.00
1857,2026-02-04,APAC,Gadget,Retail,7,49.00,343.00
1858,2026-01-20,NA,Gizmo,Online,9,99.00,891.00
1859,2026-01-13,EMEA,Gizmo,Retail,3,99.00,297.00
1860,2026-02-12,APAC,Widget,Retail,4,19.99,79.96
1861,2026-01-25,NA,Gadget,Partner,5,49.00,245.00
1862,2026-01-09,NA,Widget,Partner,5,19.99,99.95
1863,2026-01-15,EMEA,Gadget,Retail,8,49.00,392.00
1864,2026-01-22,APAC,Gizmo,Retail,9,99.00,891.00
1865,2026-01-06,APAC,Doohickey,Partner,9,9.50,85.50
1866,2026-02-13,NA,Gadget,Partner,1,49.00,49.00
1867,2026-01-22,NA,Widget,Online,5,19.99,99.95
1868,2026-02-21,EMEA,Gizmo,Online,1,99.00,99.00
1869,2026-02-17,APAC,Doohickey,Online,3,9.50,28.50
1870,2026-01-22,NA,Widget,Partner,5,19.99,99.95
1871,2026-01-26,NA,Gadget,Retail,9,49.00,441.00
1872,2026-01-02,NA,Doohickey,Partner,6,9.50,57.00
1873,2026-01-01,APAC,Widget,Partner,1,19.99,19.99
1874,2026-02-13,NA,Gizmo,Retail,9,99.00,891.00
1875,2026-01-22,NA,Doohickey,Retail,6,9.50,57.00
1876,2026-02-22,NA,Widget,Online,1,19.99,19.99
1877,2026-02-16,APAC,Doohickey,Partner,5,9.50,47.50
1878,2026-01-29,EMEA,Widget,Online,3,19.99,59.97
1879,2026-02-21,EMEA,Gizmo,Retail,1,99.00,99.00
1880,2026-02-28,APAC,Gadget,Partner,5,49.00,245.00
1881,2026-01-09,NA,Doohickey,Online,8,9.50,76.00
1882,2026-02-16,NA,Doohickey,Online,3,9.50,28.50
1883,2026-02-26,EMEA,Doohickey,Online,8,9.50,76.00
1884,2026-01-08,NA,Widget,Partner,10,19.99,199.90
1885,2026-02-21,EMEA,Gadget,Online,5,49.00,245.00
1886,2026-02-11,EMEA,Widget,Partner,10,19.99,199.90
1887,2026-02-25,NA,Gadget,Retail,3,49.00,147.00
1888,2026-01-15,APAC,Gizmo,Online,5,99.00,495.00
1889,2026-01-27,EMEA,Gizmo,Partner,10,99.00,990.00
1890,2026-02-27,NA,Widget,Online,8,19.99,159.92
1891,2026-01-19,EMEA,Gadget,Partner,3,49.00,147.00
1892,2026-02-18,APAC,Gadget,Partner,3,49.00,147.00
1893,2026-02-12,APAC,Widget,Partner,1,19.99,19.99
1894,2026-01-21,APAC,Gadget,Retail,6,49.00,294.00
1895,2026-02-21,EMEA,Gizmo,Online,2,99.00,198.00
1896,2026-01-01,NA,Doohickey,Online,2,9.50,19.00
1897,2026-01-10,NA,Gizmo,Online,6,99.00,594.00
1898,2026-02-18,EMEA,Doohickey,Partner,6,9.50,57.00
1899,2026-01-29,APAC,Gizmo,Online,3,99.00,297.00
1900,2026-01-02,EMEA,Widget,Partner,8,19.99,159.92
1901,2026-01-31,APAC,Gadget,Partner,9,49.00,441.00
1902,2026-02-27,APAC,Doohickey,Retail,1,9.50,9.50
1903,2026-02-03,NA,Gadget,Partner,1,49.00,49.00
1904,2026-02-01,APAC,Widget,Retail,8,19.99,159.92
1905,2026-02-01,EMEA,Gizmo,Partner,10,99.00,990.00
1906,2026-02-15,EMEA,Widget,Online,8,19.99,159.92
1907,2026-01-27,NA,Doohickey,Retail,9,9.50,85.50
1908,2026-02-02,NA,Gizmo,Online,7,99.00,693.00
1909,2026-01-25,EMEA,Widget,Partner,10,19.99,199.90
1910,2026-02-16,EMEA,Doohickey,Online,7,9.50,66.50
1911,2026-02-26,EMEA,Widget,Retail,5,19.99,99.95
1912,2026-01-01,EMEA,Widget,Online,9,19.99,179.91
1913,2026-01-11,APAC,Gizmo,Online,2,99.00,198.00
1914,2026-01-20,APAC,Widget,Partner,7,19.99,139.93
1915,2026-01-16,EMEA,Gadget,Online,10,49.00,490.00
1916,2026-01-07,APAC,Doohickey,Retail,10,9.50,95.00
1917,2026-01-30,NA,Widget,Partner,7,19.99,139.93
1918,2026-01-01,EMEA,Gadget,Online,7,49.00,343.00
1919,2026-01-31,APAC,Gadget,Retail,4,49.00,196.00
1920,2026-01-18,EMEA,Gizmo,Online,7,99.00,693.00
1921,2026-01-22,APAC,Doohickey,Retail,9,9.50,85.50
1922,2026-01-03,APAC,Gizmo,Partner,1,99.00,99.00
1923,2026-01-08,APAC,Doohickey,Partner,8,9.50,76.00
1924,2026-01-06,APAC,Widget,Partner,5,19.99,99.95
1925,2026-02-11,APAC,Widget,Partner,4,19.99,79.96
1926,2026-02-23,NA,Doohickey,Partner,4,9.50,38.00
1927,2026-02-11,EMEA,Gizmo,Retail,9,99.00,891.00
1928,2026-02-18,APAC,Doohickey,Partner,2,9.50,19.00
1929,2026-02-05,APAC,Widget,Retail,3,19.99,59.97
1930,2026-01-14,EMEA,Gadget,Online,3,49.00,147.00
1931,2026-02-10,EMEA,Widget,Partner,2,19.99,39.98
1932,2026-02-13,APAC,Gadget,Partner,6,49.00,294.00
1933,2026-01-10,APAC,Widget,Partner,1,19.99,19.99
1934,2026-02-25,EMEA,Doohickey,Partner,2,9.50,19.00
1935,2026-01-29,APAC,Doohickey,Partner,4,9.50,38.00
1936,2026-01-12,NA,Gadget,Online,10,49.00,490.00
1937,2026-01-06,EMEA,Doohickey,Partner,1,9.50,9.50
1938,2026-01-23,NA,Doohickey,Online,4,9.50,38.00
1939,2026-01-12,APAC,Gizmo,Retail,9,99.00,891.00
1940,2026-02-11,APAC,Doohickey,Online,8,9.50,76.00
1941,2026-01-12,EMEA,Gadget,Retail,7,49.00,343.00
1942,2026-02-15,NA,Gizmo,Retail,7,99.00,693.00
1943,2026-02-01,APAC,Widget,Online,6,19.99,119.94
1944,2026-02-26,EMEA,Doohickey,Partner,6,9.50,57.00
1945,2026-01-22,NA,Gizmo,Online,3,99.00,297.00
1946,2026-01-27,NA,Widget,Retail,9,19.99,179.91
1947,2026-01-02,EMEA,Gadget,Online,4,49.00,196.00
1948,2026-01-27,EMEA,Widget,Partner,10,19.99,199.90
1949,2026-02-02,APAC,Doohickey,Online,8,9.50,76.00
1950,2026-02-28,APAC,Gadget,Partner,6,49.00,294.00
1951,2026-02-19,NA,Gizmo,Online,4,99.00,396.00
1952,2026-02-14,EMEA,Doohickey,Retail,6,9.50,57.00
1953,2026-02-26,EMEA,Gadget,Online,2,49.00,98.00
1954,2026-01-23,NA,Doohickey,Partner,5,9.50,47.50
1955,2026-02-21,NA,Gadget,Partner,10,49.00,490.00
1956,2026-01-12,NA,Gizmo,Online,3,99.00,297.00
1957,2026-01-03,EMEA,Gizmo,Online,4,99.00,396.00
1958,2026-02-27,NA,Widget,Online,3,19.99,59.97
1959,2026-01-08,EMEA,Doohickey,Retail,8,9.50,76.00
1960,2026-02-15,NA,Doohickey,Retail,8,9.50,76.00
1961,2026-02-16,NA,Gizmo,Partner,10,99.00,990.00
1962,2026-01-17,EMEA,Doohickey,Partner,2,9.50,19.00
1963,2026-02-22,APAC,Widget,Partner,10,19.99,199.90
1964,2026-01-13,EMEA,Gizmo,Online,6,99.00,594.00
1965,2026-02-21,APAC,Gadget,Partner,8,49.00,392.00
1966,2026-02-07,EMEA,Doohickey,Partner,6,9.50,57.00
1967,2026-03-01,NA,Doohickey,Online,7,9.50,66.50
1968,2026-01-17,APAC,Gizmo,Online,7,99.00,693.00
1969,2026-02-06,APAC,Gizmo,Retail,9,99.00,891.00
1970,2026-02-18,NA,Gizmo,Online,10,99.00,990.00
1971,2026-02-26,APAC,Widget,Online,3,19.99,59.97
1972,2026-01-29,EMEA,Widget,Partner,8,19.99,159.92
1973,2026-01-13,EMEA,Widget,Online,3,19.99,59.97
1974,2026-02-02,APAC,Gizmo,Partner,1,99.00,99.00
1975,2026-02-20,NA,Gizmo,Online,6,99.00,594.00
1976,2026-01-20,NA,Gizmo,Partner,9,99.00,891.00
1977,2026-03-01,APAC,Doohickey,Partner,1,9.50,9.50
1978,2026-02-17,APAC,Doohickey,Online,5,9.50,47.50
1979,2026-02-16,APAC,Widget,Retail,5,19.99,99.95
1980,2026-02-24,NA,Gadget,Retail,9,49.00,441.00
1981,2026-01-17,EMEA,Gizmo,Online,2,99.00,198.00
1982,2026-01-01,APAC,Widget,Partner,8,19.99,159.92
1983,2026-02-09,NA,Gizmo,Partner,2,99.00,198.00
1984,2026-02-17,APAC,Doohickey,Partner,2,9.50,19.00
1985,2026-02-05,NA,Doohickey,Partner,1,9.50,9.50
1986,2026-01-05,APAC,Widget,Online,3,19.99,59.97
1987,2026-02-21,APAC,Widget,Partner,1,19.99,19.99
1988,2026-01-27,APAC,Doohickey,Retail,9,9.50,85.50
1989,2026-01-23,EMEA,Gadget,Online,8,49.00,392.00
1990,2026-02-04,EMEA,Gizmo,Online,10,99.00,990.00
1991,2026-01-08,NA,Widget,Retail,10,19.99,199.90
1992,2026-02-16,EMEA,Widget,Partner,4,19.99,79.96
1993,2026-01-01,EMEA,Doohickey,Online,9,9.50,85.50
1994,2026-02-17,NA,Widget,Online,6,19.99,119.94
1995,2026-02-09,APAC,Gadget,Partner,9,49.00,441.00
1996,2026-02-14,NA,Doohickey,Retail,4,9.50,38.00
1997,2026-01-11,NA,Widget,Online,5,19.99,99.95
1998,2026-01-11,EMEA,Gizmo,Retail,6,99.00,594.00
1999,2026-02-24,EMEA,Gizmo,Retail,9,99.00,891.00
2000,2026-01-08,APAC,Widget,Partner,8,19.99,159.92
